Date,Open,High,Low,Close,Volume
2018-04-17,295.8881,296.9563,291.6164,296.4307,108291834.0
2018-04-18,298.8116,303.9348,298.1643,299.3268,146251934.0
2018-04-19,295.2091,296.9516,291.3783,296.4603,53826446.0
2018-04-20,298.6316,303.2389,296.489,300.2718,41610050.0
2018-04-23,300.9106,304.6108,300.1197,301.6708,63417261.0
2018-04-24,291.342,294.7144,290.3161,293.3907,240945984.0
2018-04-25,300.9799,306.3388,300.4327,302.3435,266462567.0
2018-04-26,312.901,316.4938,309.8496,313.0353,236540289.0
2018-04-27,308.9452,312.9732,302.7361,309.6829,65439700.0
2018-04-30,306.2526,310.1895,305.5875,307.6724,101346544.0
2018-05-01,307.5338,311.2646,300.671,309.5908,68261873.0
2018-05-02,312.0467,319.0581,308.1184,311.8074,57689630.0
2018-05-03,315.9092,320.5052,313.2131,315.9691,60439700.0
2018-05-04,328.5329,329.7191,320.5041,328.4705,456811777.0
2018-05-07,327.9379,329.0988,325.5218,327.6404,112408191.0
2018-05-08,321.9318,323.8755,318.1361,322.9972,59365432.0
2018-05-09,314.2805,315.0923,311.1746,314.9427,89448411.0
2018-05-10,310.196,315.5277,309.6194,310.875,131532020.0
2018-05-11,307.9835,317.7553,306.9971,310.9332,54259444.0
2018-05-14,322.1477,324.1708,321.3204,321.9208,255485256.0
2018-05-15,318.1708,323.6595,317.7012,319.0466,107197867.0
2018-05-16,321.7112,322.7918,318.8847,320.6595,121736462.0
2018-05-17,319.6651,324.7387,315.2765,320.8209,128178124.0
2018-05-18,329.7826,332.7611,327.1938,328.3746,75146490.0
2018-05-21,344.5579,346.2145,342.4534,344.7168,679570690.0
2018-05-22,341.47,345.4594,332.2513,341.5534,88433994.0
2018-05-23,339.0392,346.0673,337.4194,338.6842,26386506.0
2018-05-24,344.213,351.226,340.0607,345.7149,50995197.0
2018-05-25,350.975,354.5433,350.0506,350.4838,62841321.0
2018-05-28,359.9861,364.3638,357.1694,363.2268,267482538.0
2018-05-29,369.2814,370.3712,366.1942,367.5561,102729379.0
2018-05-30,365.6921,368.2456,362.2186,365.366,30375922.0
2018-05-31,368.4688,370.1762,366.5035,369.7679,169081667.0
2018-06-01,377.1523,382.3953,375.9938,377.9045,150784609.0
2018-06-04,382.3442,389.1301,376.5159,384.1221,111391670.0
2018-06-05,391.0091,395.0045,382.6274,388.1379,59860596.0
2018-06-06,397.7115,399.7184,395.8475,396.3638,97097184.0
2018-06-07,407.6323,412.8172,403.3708,405.5497,122110707.0
2018-06-08,415.8526,419.8955,409.8175,416.6212,499180607.0
2018-06-11,422.5859,426.9472,419.2477,422.1034,78654435.0
2018-06-12,421.8235,425.0617,416.1775,421.1148,80053045.0
2018-06-13,421.0089,425.1352,419.0575,422.6277,122778003.0
2018-06-14,431.3329,439.0308,418.6309,432.7266,44032673.0
2018-06-15,424.1368,434.2699,422.0958,426.4439,71879620.0
2018-06-18,430.9619,432.1063,426.9411,429.7749,77266500.0
2018-06-19,428.7457,431.8155,422.0641,426.9393,73190651.0
2018-06-20,426.805,429.2052,425.0977,427.5189,51065626.0
2018-06-21,440.2138,442.4586,428.9464,438.3302,508479335.0
2018-06-22,437.8299,444.3399,437.5472,440.274,60735947.0
2018-06-25,442.6866,444.7747,437.3566,441.0192,115961250.0
2018-06-26,430.5525,431.9517,429.1703,430.1797,117348497.0
2018-06-27,440.0419,449.4317,433.5629,436.6445,96267673.0
2018-06-28,442.1855,442.6318,440.2644,442.3633,71271169.0
2018-06-29,462.746,467.8831,455.5112,461.1976,377215897.0
2018-07-02,457.0501,460.5176,454.6295,458.896,111022018.0
2018-07-03,464.3466,469.2613,459.973,461.1755,118861183.0
2018-07-04,465.3124,471.3208,456.6331,463.7312,80567977.0
2018-07-05,477.5802,482.2564,474.6151,478.1524,219335777.0
2018-07-06,475.4317,486.0274,472.8348,477.6805,121247635.0
2018-07-09,478.7041,480.6242,475.0999,480.5968,72813106.0
2018-07-10,488.5335,493.9976,483.8122,486.5454,46623532.0
2018-07-11,489.0453,491.8875,477.3532,488.6617,79676129.0
2018-07-12,484.4122,490.8537,482.4841,484.9506,154026180.0
2018-07-13,488.9555,496.5883,481.0055,487.1288,46337697.0
2018-07-16,496.8311,499.8754,493.524,497.518,52592856.0
2018-07-17,484.4108,494.8233,482.113,488.3566,82266057.0
2018-07-18,492.2299,505.9053,489.9037,489.9838,75877276.0
2018-07-19,487.2786,491.6692,480.118,483.937,95598107.0
2018-07-20,494.0715,499.8983,487.3351,495.3936,98957185.0
2018-07-23,480.6892,484.18,475.3736,481.7284,211149870.0
2018-07-24,478.0532,487.8734,460.8209,477.0548,19411461.0
2018-07-25,481.1061,482.3211,473.3794,480.8587,110022949.0
2018-07-26,492.9393,495.9297,482.2293,495.7008,283133320.0
2018-07-27,496.7301,496.9484,492.5008,495.4882,113720843.0
2018-07-30,490.0967,497.5583,488.3073,490.7156,53564504.0
2018-07-31,508.3119,512.6304,505.1936,508.8884,511312441.0
2018-08-01,494.2826,503.3335,490.2834,495.5545,292854669.0
2018-08-02,472.6667,478.2302,467.2647,475.7713,566592482.0
2018-08-03,481.465,487.6236,475.337,480.1345,90711574.0
2018-08-06,474.8901,482.7266,471.6857,475.9876,47631466.0
2018-08-07,465.7813,472.0623,458.4985,467.2693,62838737.0
2018-08-08,474.4128,478.5714,471.6487,473.952,72718114.0
2018-08-09,477.5006,483.2829,475.9543,476.5282,63273158.0
2018-08-10,469.1313,475.5313,465.9457,471.8591,106773353.0
2018-08-13,463.5482,465.6341,456.8381,460.954,78465197.0
2018-08-14,470.1102,472.1548,467.2168,468.9986,83318102.0
2018-08-15,479.7231,484.8453,472.057,475.1834,84599318.0
2018-08-16,475.6632,475.8089,472.9909,474.6796,76827908.0
2018-08-17,492.3519,496.5716,478.1793,491.9375,356112338.0
2018-08-20,482.3852,488.6444,479.5963,482.4815,92526983.0
2018-08-21,467.6676,469.3366,460.2478,469.1518,421516044.0
2018-08-22,464.3531,464.3609,461.4347,463.434,178429968.0
2018-08-23,463.6688,468.5861,459.4808,463.4118,84009785.0
2018-08-24,465.449,467.2435,463.1777,465.9266,61230675.0
2018-08-27,461.4048,470.0097,458.3789,464.1848,114775537.0
2018-08-28,468.9149,472.8206,465.4305,467.6637,48657812.0
2018-08-29,454.9409,458.2217,450.3889,457.104,119149332.0
2018-08-30,468.2968,472.874,468.2144,470.1299,94776346.0
2018-08-31,469.7371,476.0603,464.019,469.7826,16340958.0
2018-09-03,480.758,488.6765,475.6151,480.198,317232678.0
2018-09-04,485.1259,488.2182,473.7774,483.7116,73471495.0
2018-09-05,487.521,488.846,486.2671,488.3021,74215139.0
2018-09-06,494.9507,506.9039,481.4176,493.99,115771321.0
2018-09-07,498.4783,505.8071,494.8185,498.5928,70151224.0
2018-09-10,503.6034,509.4816,494.0086,505.0965,64865069.0
2018-09-11,514.3973,522.1408,509.7954,518.366,335998259.0
2018-09-12,523.4684,527.871,517.5583,520.7182,69565788.0
2018-09-13,527.7833,532.3826,527.7131,528.1717,77532912.0
2018-09-14,527.8842,531.9485,523.0024,527.7059,47309682.0
2018-09-17,540.1309,546.3259,536.315,542.7063,116107636.0
2018-09-18,535.2443,540.0134,528.5429,536.2493,57695954.0
2018-09-19,555.434,559.689,554.3868,555.2659,621659479.0
2018-09-20,550.458,558.3638,547.2028,555.2962,101667441.0
2018-09-21,546.4378,551.0587,539.6271,540.9226,515735313.0
2018-09-24,544.5651,552.4574,541.5879,542.675,74534623.0
2018-09-25,534.3994,539.9595,526.952,536.1711,77021985.0
2018-09-26,545.6168,,544.1151,545.2005,61618419.0
2018-09-27,541.888,553.4971,536.7836,538.9558,59028688.0
2018-09-28,531.9983,537.5792,527.72,534.8653,129792840.0
2018-10-01,519.3615,524.5053,513.6542,516.5229,465745875.0
2018-10-02,510.9611,521.024,509.7624,512.5433,109948328.0
2018-10-03,487.6035,493.1239,486.9217,489.9933,235871692.0
2018-10-04,472.7163,480.7425,469.834,475.9307,410699066.0
2018-10-05,481.2452,488.2057,479.431,483.2124,110419404.0
2018-10-08,489.866,497.3555,488.3533,490.8409,52998263.0
2018-10-09,497.8311,502.0906,494.3925,495.206,42354180.0
2018-10-10,488.7029,490.4524,480.3417,486.6344,152688405.0
2018-10-11,487.1857,491.042,477.3072,486.5915,100055357.0
2018-10-12,486.0807,488.1571,479.5742,486.9544,74470060.0
2018-10-15,472.6189,485.5489,466.2181,476.798,63570169.0
2018-10-16,490.9442,497.2648,485.8883,490.9381,153836818.0
2018-10-17,499.1413,499.9902,495.2907,499.5522,191731349.0
2018-10-18,496.4021,505.7215,494.1347,497.8753,99412509.0
2018-10-19,501.0327,504.8323,493.87,498.5337,94203217.0
2018-10-22,500.5161,507.6791,500.187,500.9082,102880880.0
2018-10-23,480.354,482.9276,478.8842,482.3409,257375602.0
2018-10-24,478.6782,485.666,477.3148,480.4838,165406223.0
2018-10-25,474.563,481.0015,461.5639,474.7169,38321385.0
2018-10-26,468.7652,469.4515,463.8863,466.1947,26359167.0
2018-10-29,465.7488,467.3772,463.2662,464.1021,106106978.0
2018-10-30,480.1058,480.9779,478.8641,480.5307,1146061832.0
2018-10-31,488.1118,488.9315,482.7346,486.7815,57589505.0
2018-11-01,483.3187,497.0193,478.3908,481.9472,52352193.0
2018-11-02,486.7028,496.4686,485.0701,487.5871,115404249.0
2018-11-05,503.1623,506.2028,496.4841,501.0609,276575055.0
2018-11-06,511.8057,511.8654,508.6933,510.3083,83123808.0
2018-11-07,506.9949,522.1398,506.1704,511.2995,97621745.0
2018-11-08,504.0111,506.358,496.6083,505.4975,249777340.0
2018-11-09,510.5126,515.4121,502.3689,512.6287,80582470.0
2018-11-12,519.4685,524.1301,513.4416,516.8752,114422044.0
2018-11-13,530.7201,536.3075,512.9091,526.1216,96893334.0
2018-11-14,529.3011,533.848,524.819,532.9084,121032129.0
2018-11-15,539.5121,544.1689,532.2542,544.0264,72870737.0
2018-11-16,539.7467,541.7665,537.3856,538.9896,43542446.0
2018-11-19,554.5958,554.7252,552.1053,553.0266,231924157.0
2018-11-20,557.8738,559.7035,548.2283,555.5474,116030434.0
2018-11-21,578.311,587.1912,578.1248,578.2383,440737827.0
2018-11-22,570.7185,575.4623,559.8943,571.2204,88451040.0
2018-11-23,590.849,596.5301,588.9195,590.7514,709474555.0
2018-11-26,593.7703,594.3559,586.0344,593.4476,129046671.0
2018-11-27,586.6238,591.1899,585.8664,586.6638,55993426.0
2018-11-28,580.154,593.0662,566.3571,581.7965,75525608.0
2018-11-29,580.814,587.2633,574.3466,578.7556,82769759.0
2018-11-30,585.06,586.7677,583.3511,583.8883,97723744.0
2018-12-03,587.7346,590.4256,581.6867,590.166,83309943.0
2018-12-04,590.212,590.452,575.8282,584.2772,74808875.0
2018-12-05,588.3958,591.9796,574.8625,584.4836,120354931.0
2018-12-06,608.0646,611.1246,607.5248,609.1273,550226966.0
2018-12-07,629.1645,629.9516,628.1426,629.8541,354705919.0
2018-12-10,637.7314,640.2711,632.652,635.5861,36267247.0
2018-12-11,637.7813,642.0203,632.5341,636.5603,57541532.0
2018-12-12,639.8952,646.8599,635.7803,638.5252,125965466.0
2018-12-13,646.1759,647.7728,641.6708,646.4973,94143060.0
2018-12-14,632.4738,639.6169,627.3874,634.6372,51799636.0
2018-12-17,632.4191,649.0737,631.0209,632.0718,45464748.0
2018-12-18,607.8633,613.4988,607.7677,612.9499,466600809.0
2018-12-19,616.8495,619.1771,611.3428,618.0945,45512879.0
2018-12-20,623.0198,628.764,616.8897,626.2099,105305771.0
2018-12-21,617.7895,636.9769,616.7143,621.0228,80630382.0
2018-12-24,639.1505,641.5257,636.8938,640.2936,536004271.0
2018-12-25,625.2169,628.0525,617.0098,626.141,190111634.0
2018-12-26,609.4457,613.1781,605.5836,609.5463,115040197.0
2018-12-27,615.1582,617.2546,607.3684,612.6355,127085836.0
2018-12-28,624.1116,626.3125,619.343,625.3878,263191893.0
2018-12-31,649.1328,652.8053,638.689,646.1352,342841070.0
2019-01-01,638.3117,642.1213,635.9337,641.0773,95796230.0
2019-01-02,655.5745,659.0145,651.3256,654.8124,43927956.0
2019-01-03,654.9038,,646.4634,654.8685,347184238.0
2019-01-04,652.1462,656.4989,647.481,653.2668,129152343.0
2019-01-07,666.1543,675.8993,662.4372,664.8083,93311449.0
2019-01-08,669.8361,685.4164,668.0686,673.6024,121624922.0
2019-01-09,652.1581,658.9205,648.1861,654.3631,492297907.0
2019-01-10,671.8115,682.9125,666.8256,673.4272,378804432.0
2019-01-11,690.2943,695.5327,678.386,691.7847,195646395.0
2019-01-14,683.082,690.307,669.6551,684.2109,219932735.0
2019-01-15,687.7592,692.2361,684.193,689.909,145121244.0
2019-01-16,699.9916,704.2724,686.51,696.9471,114903760.0
2019-01-17,708.2149,718.7143,694.8423,700.9589,65178262.0
2019-01-18,690.1877,704.016,684.2004,694.2714,83221743.0
2019-01-21,687.8816,695.4417,681.6587,686.0729,179723660.0
2019-01-22,682.9591,695.7714,678.755,686.2997,126120258.0
2019-01-23,703.5335,717.4541,693.7075,702.2507,154995931.0
2019-01-24,710.3056,715.4011,705.4038,710.0796,91966698.0
2019-01-25,704.8148,711.4873,701.0789,705.6974,70342532.0
2019-01-28,716.2774,723.9236,709.793,716.6473,49040977.0
2019-01-29,682.9951,688.3221,678.394,679.6411,324399210.0
2019-01-30,690.9238,696.6099,689.6173,695.1225,104812245.0
2019-01-31,669.9606,680.1964,668.6011,673.1876,355529181.0
2019-02-01,667.7507,670.4517,664.8787,669.1365,33400764.0
2019-02-04,654.991,657.4156,646.8112,655.6596,54388689.0
2019-02-05,639.02,645.6421,636.7203,640.3328,117616313.0
2019-02-06,656.189,669.395,650.7123,655.068,67848819.0
2019-02-07,649.1177,669.1746,631.5533,649.832,81372829.0
2019-02-08,655.6167,656.7858,646.525,654.6336,61082842.0
2019-02-11,650.3125,661.3483,636.8086,654.5857,69728141.0
2019-02-12,661.3528,661.7261,655.4561,661.0511,72741074.0
2019-02-13,666.1631,668.787,658.3255,662.5503,177061441.0
2019-02-14,644.2914,655.9703,643.7488,647.2054,99269904.0
2019-02-15,666.8334,683.1611,655.6244,660.0429,60549508.0
2019-02-18,652.8223,660.7391,641.155,654.4448,121896862.0
2019-02-19,639.4277,648.1456,628.3209,635.9908,101124608.0
2019-02-20,631.7878,632.4949,630.3527,631.3794,39507803.0
2019-02-21,650.6945,656.0167,636.3293,650.0714,361626545.0
2019-02-22,660.0877,665.4511,659.3526,661.1385,52261326.0
2019-02-25,653.3042,664.1489,652.0875,657.3311,139952293.0
2019-02-26,652.1695,658.7431,646.202,653.5382,56109832.0
2019-02-27,649.112,663.9035,645.1298,650.1065,44365960.0
2019-02-28,673.4566,682.3753,672.8963,676.6787,349167271.0
2019-03-01,684.7653,684.913,676.4691,682.1352,32951666.0
2019-03-04,686.562,689.0609,683.984,688.2612,112842508.0
2019-03-05,702.2042,711.2251,699.6461,702.3645,77634185.0
2019-03-06,704.3268,712.4972,700.2678,706.1154,116729530.0
2019-03-07,699.4421,715.1749,697.2822,703.2389,39589143.0
2019-03-08,701.5155,713.6988,693.2844,701.2045,130327041.0
2019-03-11,699.0639,703.3115,689.7831,700.8262,72261830.0
2019-03-12,702.7527,709.7052,696.1324,700.9033,29915121.0
2019-03-13,712.0213,713.6279,709.082,711.1862,85149001.0
2019-03-14,713.552,717.0345,707.7986,712.4641,73486407.0
2019-03-15,722.455,723.1771,717.7756,722.9851,138589775.0
2019-03-18,723.7728,724.6274,722.0908,722.4706,24285348.0
2019-03-19,724.5225,727.9381,718.4606,724.1338,66009468.0
2019-03-20,700.718,703.3902,683.1724,697.8661,436815457.0
2019-03-21,710.2688,716.3972,690.863,710.6342,177996182.0
2019-03-22,717.4117,718.7022,705.1022,715.8848,62816518.0
2019-03-25,727.0386,750.9461,725.1695,730.1087,74525985.0
2019-03-26,693.7992,697.9304,690.1067,691.7833,828946320.0
2019-03-27,721.6708,727.5827,708.521,720.2172,180682739.0
2019-03-28,717.002,724.87,712.1361,718.9044,52135827.0
2019-03-29,738.0039,738.1059,733.3136,734.7164,75718603.0
2019-04-01,718.8441,732.8499,716.9487,721.0047,73833823.0
2019-04-02,726.9139,734.0634,712.7419,729.9963,128799588.0
2019-04-03,720.9738,732.8609,714.2705,716.1898,66646740.0
2019-04-04,714.1415,718.6304,703.6641,708.3729,155408180.0
2019-04-05,736.2584,737.7337,729.6045,735.0628,349838734.0
2019-04-08,733.2364,743.1678,732.7381,733.0148,117870220.0
2019-04-09,736.5546,742.071,730.0491,736.632,81269631.0
2019-04-10,752.7146,758.3453,747.2302,749.4538,48565844.0
2019-04-11,755.5085,759.4694,752.9543,757.123,49011935.0
2019-04-12,757.8653,761.9953,743.2309,759.8962,80629755.0
2019-04-15,768.9118,786.6966,761.5457,765.7781,143420596.0
2019-04-16,799.947,826.0797,789.5258,802.0141,913390030.0
2019-04-17,800.9788,808.136,797.7593,801.7933,140399637.0
2019-04-18,806.8204,809.8748,804.2494,805.5012,100637367.0
2019-04-19,821.9826,823.9956,814.396,822.3234,98633071.0
2019-04-22,836.0956,843.4206,828.8489,840.3678,81522162.0
2019-04-23,866.2098,875.8406,859.2682,860.1321,61962666.0
2019-04-24,870.6992,875.8009,865.2931,871.286,74074698.0
2019-04-25,847.2874,861.2744,843.2748,853.3613,188666413.0
2019-04-26,881.9857,889.7574,874.2143,880.8307,391641607.0
2019-04-29,865.6394,867.076,859.8233,862.6552,54094219.0
2019-04-30,875.5499,885.0972,865.0908,868.3092,89822039.0
2019-05-01,854.7988,883.7137,841.8464,856.7163,117012374.0
2019-05-02,854.2937,874.7813,837.3002,856.3749,127912526.0
2019-05-03,862.6997,863.7696,853.1937,862.4134,51630130.0
2019-05-06,871.8822,872.3127,854.9955,868.373,57183793.0
2019-05-07,872.8048,876.096,860.9558,876.037,62690500.0
2019-05-08,906.4084,914.7497,883.7587,903.8995,630368267.0
2019-05-09,912.5899,921.7991,871.8526,912.422,41369437.0
2019-05-10,909.6139,920.6845,906.0002,908.9608,62346634.0
2019-05-13,925.1601,937.2181,924.6475,926.4268,60335976.0
2019-05-14,953.0195,959.1705,932.5852,948.2587,73544970.0
2019-05-15,920.789,930.0913,911.8708,927.2667,188206739.0
2019-05-16,937.0566,945.8418,936.0306,938.5579,108681545.0
2019-05-17,951.0246,952.3553,945.812,951.8514,67385082.0
2019-05-20,950.9737,955.1151,936.5638,947.2841,206725975.0
2019-05-21,968.9934,980.7247,965.4166,973.0262,358019864.0
2019-05-22,972.8102,975.3901,965.5811,971.0604,30862887.0
2019-05-23,980.8704,988.471,968.1766,974.1598,63946446.0
2019-05-24,963.1852,974.5206,961.5639,971.769,77927125.0
2019-05-27,973.0137,982.3585,971.1062,972.8462,60038459.0
2019-05-28,955.884,969.0256,947.8278,953.6739,84056864.0
2019-05-29,925.1378,929.0135,911.6419,928.8255,118404022.0
2019-05-30,956.5481,959.9551,956.3768,958.0191,197103142.0
2019-05-31,938.9202,955.5471,927.2488,943.5743,72539700.0
2019-06-03,928.9289,932.5579,921.135,926.8142,122563272.0
2019-06-04,892.419,900.354,879.2192,890.5786,390607271.0
2019-06-05,882.8119,883.5058,878.8246,880.6054,35528506.0
2019-06-06,858.9939,868.0125,848.8615,859.5586,93319732.0
2019-06-07,888.9761,892.9302,887.0472,887.3715,463686642.0
2019-06-10,902.7261,910.3079,879.3116,905.2045,74663060.0
2019-06-11,893.8533,912.6394,877.2977,894.2359,83875801.0
2019-06-12,924.5187,937.6014,922.7744,933.882,350151523.0
2019-06-13,963.945,966.2279,947.6342,952.1449,57820548.0
2019-06-14,946.1855,950.8971,929.3084,947.088,144116084.0
2019-06-17,895.795,907.1863,872.8977,904.1282,365609368.0
2019-06-18,950.3502,952.8286,935.372,944.9003,120917363.0
2019-06-19,918.1567,922.9189,905.6685,921.1588,245929455.0
2019-06-20,894.6429,903.7003,883.9584,893.6827,230676365.0
2019-06-21,911.4647,912.2862,909.4848,911.8624,158078672.0
2019-06-24,955.2098,965.8286,947.6515,955.667,468710771.0
2019-06-25,974.3158,996.1671,962.1009,981.7958,219482822.0
2019-06-26,988.3689,1007.9064,967.344,993.1222,114723525.0
2019-06-27,1016.9346,1027.4012,995.4657,1005.165,60299882.0
2019-06-28,1020.4163,1028.3842,1010.7555,1022.3391,40094163.0
2019-07-01,1028.7197,1045.4019,1024.3913,1037.9516,58341175.0
2019-07-02,1049.4611,1053.7817,1021.1806,1044.3312,60260334.0
2019-07-03,1044.4886,1055.0008,1037.2213,1047.2413,65940698.0
2019-07-04,1047.7268,1051.7695,1036.6388,1046.8545,151042204.0
2019-07-05,1026.2,1037.4644,1016.3673,1032.884,93941511.0
2019-07-08,1033.9831,1044.6911,1004.357,1028.2559,38192458.0
2019-07-09,993.7494,1007.926,963.2249,996.6892,265564184.0
2019-07-10,998.4978,1011.8912,981.0945,995.6483,100234050.0
2019-07-11,971.8685,990.4096,971.4382,978.0149,138093266.0
2019-07-12,948.9368,959.947,939.5977,958.6083,51170010.0
2019-07-15,961.9774,990.7005,945.8116,962.6556,50975177.0
2019-07-16,988.7769,1002.0139,984.6137,989.1199,263144072.0
2019-07-17,1010.4691,1032.0048,999.8298,1007.2545,46178035.0
2019-07-18,979.226,987.0302,977.6012,978.5946,125785508.0
2019-07-19,963.8297,965.6438,948.3892,961.2444,97872334.0
2019-07-22,976.1651,980.4535,949.8554,979.2834,184702713.0
2019-07-23,966.7727,982.272,949.8468,962.0509,244148364.0
2019-07-24,961.7134,961.7268,940.1476,958.7551,102357196.0
2019-07-25,967.2304,982.2799,949.0489,969.5617,37888535.0
2019-07-26,952.8516,959.2479,945.5283,952.7549,104321115.0
2019-07-29,954.9604,961.9465,950.1418,955.431,223393765.0
2019-07-30,940.2551,940.6193,918.0467,932.4032,158549414.0
2019-07-31,925.7579,936.3041,919.7046,922.6169,59495829.0
2019-08-01,928.9676,936.3803,905.6873,928.9648,100034736.0
2019-08-02,908.115,914.1433,899.8283,902.1489,388631201.0
2019-08-05,916.3417,937.5462,906.2464,910.4302,177191030.0
2019-08-06,907.9289,911.2258,903.7547,910.8331,65695688.0
2019-08-07,922.2709,931.8824,916.1472,921.142,123197746.0
2019-08-08,930.0695,940.7349,921.7013,925.801,44562214.0
2019-08-09,948.352,961.5066,942.0957,950.7514,262781500.0
2019-08-12,952.5543,970.809,940.3102,953.7796,
2019-08-13,948.5321,950.2631,937.3526,946.8409,101649254.0
2019-08-14,958.081,960.1714,948.2192,949.8042,129539952.0
2019-08-15,961.921,985.0742,957.8314,960.3873,68247867.0
2019-08-16,966.1803,979.6808,944.4428,962.0568,59648499.0
2019-08-19,961.9412,970.0725,950.43,963.5787,39197514.0
2019-08-20,954.9371,969.7563,944.4824,951.6537,120383169.0
2019-08-21,945.1552,969.1309,936.6938,940.5709,84505145.0
2019-08-22,916.7197,930.9465,904.2291,916.7124,183569898.0
2019-08-23,952.1695,956.5492,937.9955,948.3003,403876900.0
2019-08-26,927.2988,939.7073,895.0586,927.0225,107886118.0
2019-08-27,918.3534,921.4084,895.7359,915.7072,87537051.0
2019-08-28,901.072,913.7531,893.4381,904.0942,62386533.0
2019-08-29,914.71,922.06,910.3116,920.263,187858973.0
2019-08-30,911.2092,924.9804,897.6441,915.8925,156077911.0
2019-09-02,939.7113,954.8197,936.852,938.5092,76284579.0
2019-09-03,926.2424,941.6034,923.8164,927.3938,78402803.0
2019-09-04,933.4042,935.076,924.1034,933.0552,82938822.0
2019-09-05,914.9847,920.0724,912.6299,919.1885,55868138.0
2019-09-06,958.8803,970.376,954.4475,957.9966,249385982.0
2019-09-09,946.2645,955.8428,931.5531,937.4976,55626276.0
2019-09-10,938.9938,949.1271,929.2631,943.7703,72134637.0
2019-09-11,959.0637,968.4918,949.7018,955.9193,67355032.0
2019-09-12,964.7779,971.616,962.3198,964.208,171948311.0
2019-09-13,966.127,982.1189,952.9073,961.6196,38648166.0
2019-09-16,957.9418,977.652,957.6138,960.044,53566663.0
2019-09-17,965.8134,972.458,961.1113,961.6211,129014913.0
2019-09-18,959.5575,959.8977,952.7977,959.7338,107490105.0
2019-09-19,978.4206,981.9097,964.3043,978.1715,90997047.0
2019-09-20,1017.122,1031.8629,1004.5823,1020.7302,572427761.0
2019-09-23,1010.2136,1020.3301,1009.2601,1010.8546,36587826.0
2019-09-24,989.2609,1000.8397,971.642,985.8242,176222179.0
2019-09-25,989.4573,991.073,983.2826,984.9818,99607053.0
2019-09-26,1035.5815,1040.0777,1019.47,1035.033,527047647.0
2019-09-27,1019.6205,1032.2512,1003.8534,1020.2613,124012668.0
2019-09-30,1051.9295,1074.3481,1028.0635,1053.2163,316893644.0
2019-10-01,1089.8429,1103.839,1087.7525,1088.0289,628317011.0
2019-10-02,1072.9421,1086.2394,1060.6386,1077.5817,20608845.0
2019-10-03,1083.8785,1095.0028,1080.8154,1090.1176,66880299.0
2019-10-04,1120.1635,1152.1538,1098.1208,1125.1011,181994671.0
2019-10-07,1116.1915,1119.8947,1115.2527,1117.9779,57521127.0
2019-10-08,1115.1525,1121.3439,1097.6419,1114.5913,51173873.0
2019-10-09,1103.3571,1121.0908,1099.3677,1103.3031,158709829.0
2019-10-10,1083.0875,1084.3818,1058.1667,1083.2274,103793639.0
2019-10-11,1064.7796,1075.0575,1056.0005,1070.888,58334919.0
2019-10-14,1045.7309,1049.14,1020.234,1047.2539,71602925.0
2019-10-15,1046.1327,1049.4215,1036.9222,1048.7815,95798542.0
2019-10-16,1030.5857,1047.6845,1021.3754,1034.4722,59120235.0
2019-10-17,1042.1338,1049.0429,1021.6737,1039.8984,132334115.0
2019-10-18,1009.142,1038.6813,1005.9271,1010.5885,247623055.0
2019-10-21,1023.4129,1043.8867,1002.483,1017.7552,67785647.0
2019-10-22,1037.9559,1040.0504,1030.6644,1034.7554,59254029.0
2019-10-23,997.5967,1006.6564,988.2593,997.3041,450153771.0
2019-10-24,1008.1792,1009.1016,994.3447,1005.1965,65390876.0
2019-10-25,1033.3764,1035.1202,1018.1383,1029.6277,82302170.0
2019-10-28,1007.925,1016.5471,997.6258,1007.1763,59437253.0
2019-10-29,1036.0375,1048.1189,1019.9642,1040.3663,282670465.0
2019-10-30,1055.6482,1060.7693,1045.0719,1049.4907,44104789.0
2019-10-31,1032.5914,1049.1754,1028.6981,1036.4434,59687956.0
2019-11-01,1030.2217,1045.7304,1019.006,1036.1942,30215510.0
2019-11-04,1044.6398,1058.4937,1043.8046,1048.0376,81159342.0
2019-11-05,1055.4911,1067.8604,1044.3329,1050.3982,138752492.0
2019-11-06,1071.8865,1078.0287,1050.8947,1062.0111,75866962.0
2019-11-07,1044.5101,1049.5379,1027.6887,1044.5423,62567480.0
2019-11-08,1046.5754,1057.0628,1027.8679,1048.7436,84570991.0
2019-11-11,1016.3748,1027.6157,1012.6711,1021.9266,267860854.0
2019-11-12,1023.4313,1027.6202,1019.3015,1020.6107,78215292.0
2019-11-13,1003.6844,1005.7999,1001.7782,1004.141,81280518.0
2019-11-14,989.3719,1002.6957,978.7036,991.0857,55787039.0
2019-11-15,1011.1199,1038.0232,998.8108,1015.3356,28317123.0
2019-11-18,1046.2404,1061.682,1017.5269,1037.3366,37804798.0
2019-11-19,1054.926,1061.0766,1042.0031,1050.201,160317191.0
2019-11-20,1028.5669,1062.3425,1016.8819,1029.5814,64626499.0
2019-11-21,1023.5066,1035.392,1010.8456,1024.2763,73419517.0
2019-11-22,1050.3829,1051.1925,1037.5044,1048.8823,82942919.0
2019-11-25,1046.4951,1060.4441,1044.5567,1052.5511,99658862.0
2019-11-26,1100.4993,1120.0534,1088.9792,1100.6067,601236517.0
2019-11-27,1109.7035,1134.8538,1099.1981,1109.7203,50938660.0
