Date,Open,High,Low,Close,Volume,RSI_14,MACD,BB_Width,EMA_20,ATR_14,OBV,Stoch_K
2020-10-08,2012.1411,2029.1536,2001.4865,2024.9864,77128509.0,71.07307453792566,97.07510928325632,32.74409361534903,1889.0217681780775,57.35036934783718,37613688517.0,83.8684264290192
2020-10-09,2028.3361,2037.4098,1986.7186,2020.1268,28711260.0,70.25475034016722,95.36562714762408,33.1388910440869,1901.5079616849273,56.87471439442023,37584977257.0,80.0049098915821
2020-10-12,2009.4724,2011.6598,1993.5806,2004.5279,48596182.5,67.56554652653784,91.69514482315276,33.39044311002395,1911.319384381601,54.70839193767593,37536381074.5,76.05295386475353
2020-10-13,2029.2276,2084.0391,2011.4158,2032.7358,68481105.0,69.81559612571888,90.02465474189285,33.27521541695316,1922.8828525357342,56.480021084984784,37604862179.5,83.19937960048988
2020-10-14,2071.1208,2088.9829,2041.3668,2071.4516,135790286.0,72.622816105009,90.77838411136872,32.45034006488298,1937.0322570561405,56.46338386462873,37740652465.5,92.68432526197368
2020-10-15,2076.7025,2097.6202,2060.8228,2076.6039,185285953.0,72.98292165375096,90.74541100641272,30.243307398472076,1950.3247944793652,55.058670731440955,37925938418.5,91.0037181574901
2020-10-16,2153.5331,2185.888,2112.6654,2137.1433,470162317.0,76.83804217574463,94.51479548536258,28.82981871563076,1968.1170331003782,58.931915679195164,38396100735.5,81.30133820254684
2020-10-19,2104.2287,2104.5433,2075.5802,2093.2285,71896674.0,69.13192341047319,92.8877503280114,25.729938060963985,1980.032410900342,59.11985741639553,38324204061.5,59.90833297637461
2020-10-20,2077.8562,2113.9465,2053.9216,2087.279,95921368.0,68.13494996312275,90.07984599871361,23.65952767688087,1990.2463717669762,59.18450331522441,38228282693.5,57.33411907540313
2020-10-21,2057.9153,2095.3223,2024.8259,2060.8698,59749783.0,63.74073329458849,84.74665319372252,20.288404448732848,1996.9724125510738,59.99249593556551,38168532910.5,40.98277231069322
2020-10-22,1991.2977,2006.5055,1955.8121,1991.0604,233238051.0,53.85361500144682,74.03361093119429,15.933689284010413,1996.409363736686,63.2114390830251,37935294859.5,15.32029212968416
2020-10-23,1972.4362,1990.3523,1958.1505,1989.5696,39156809.0,53.66218447888195,64.6775896607669,11.962234873039757,1995.7579576665253,61.0470434342376,37896138050.5,14.672332043469117
2020-10-26,1991.9149,1992.5995,1953.5164,1986.6127,188880941.5,53.25781200913447,56.37442895418417,9.276340875557032,1994.8869807459037,59.478190331792064,37707257109.0,14.242833461576172
2020-10-27,2037.4122,2064.6967,2028.3122,2045.9169,338605074.0,59.800644746728764,53.95747935268241,7.979467193322918,1999.7469730558175,60.80717673666407,38045862183.0,39.764110588385144
2020-10-28,2077.1766,2094.8441,2069.7527,2072.1376,164926300.0,62.31251634113677,53.54063759250084,7.527277655503594,2006.6413184790729,59.95860696975949,38210788483.0,51.04806267203052
2020-10-29,2021.2722,2057.1591,1999.4613,2034.0705,90866573.0,56.76673830830256,49.567210713811846,7.435658894371601,2009.253621481066,60.867013614776674,38119921910.0,34.66606934754509
2020-10-30,2104.0268,2117.8858,2087.2922,2108.3201,412012388.0,63.576050387326035,51.81230349302905,7.876569305020496,2018.688524197155,62.506176928006916,38531934298.0,66.61902745430163
2020-11-02,2151.5387,2174.3984,2142.6427,2159.2919,78070457.0,67.37494327131623,57.04695221186853,9.107015194139349,2032.079321892664,62.76132857600643,38610004755.0,88.5544963325984
2020-11-03,2152.7177,2201.9572,2144.4737,2184.9533,169789197.0,69.12103785806494,62.54512824843073,10.643184395594831,2046.638748379077,62.384340820577386,38779793952.0,93.15575380533322
2020-11-04,2178.8098,2217.5996,2143.3259,2177.3919,97418316.0,67.96673584376693,65.53686242809113,11.548968686472367,2059.0914294858317,63.23358076196473,38682375636.0,84.77460891113107
2020-11-05,2135.6884,2159.1989,2118.2002,2140.008,311993610.0,62.41691951112155,64.15176342437144,11.732457383508986,2066.7977695348,62.94487499325295,38370382026.0,70.61850204783939
2020-11-06,2136.1097,2147.9125,2088.2038,2126.7373,97466196.0,60.52749811503296,61.27686633115036,11.65340379507665,2072.5062962457714,62.71371963659204,38272915830.0,65.59330544313299
2020-11-09,2165.2991,2197.6682,2147.093,2172.7159,201955354.0,64.53333653306197,61.99395075861412,11.749818260604677,2082.0500680318883,63.3006610911212,38474871184.0,83.00395481424042
2020-11-10,2243.4316,2261.5777,2210.6694,2253.3247,143276063.0,70.23626140986644,68.27961689684253,13.295687156443428,2098.361937743137,65.12645672746966,38618147247.0,97.32098773847942
2020-11-11,2322.7279,2337.7158,2321.636,2321.8977,504960361.0,74.0578095688715,77.89637963309724,16.04355234408438,2119.6510579580763,66.50250267550753,39123107608.0,95.88284104556126
2020-11-12,2285.1683,2351.8063,2261.0785,2302.4181,47111073.0,71.2588152244264,82.98924411725011,17.69607911963578,2137.05744291445,68.23288105582843,39075996535.0,87.59993662907337
2020-11-13,2252.5784,2257.7613,2239.5297,2256.0481,137526714.0,64.96449320616158,82.3346023983695,18.476611591693924,2148.389886446407,67.85113240898353,38938469821.0,72.82260284664174
2020-11-16,2277.6678,2325.5384,2246.8743,2263.9037,52576163.0,65.52014502437872,81.51007794741372,19.137431975630072,2159.39120202294,68.62348723691328,38991045984.0,75.05212220976591
2020-11-17,2192.5205,2211.2544,2172.8216,2191.2754,508466085.0,56.584906700590096,74.14148268871668,19.090507116472498,2162.4277923064697,70.22767386284802,38482579899.0,54.43928535951976
2020-11-18,2197.4053,2217.9561,2197.3088,2206.4934,78366521.0,57.88102739259044,68.73742107362705,18.867620573948262,2166.6245168487108,67.11717572978743,38560946420.0,45.06421396817781
2020-11-19,2184.3894,2210.2543,2177.3495,2202.1378,52603166.0,57.35326559659251,63.37268196125024,17.624031105368786,2170.006734291691,64.67343460623121,38508343254.0,43.221896605684705
2020-11-20,2182.7299,2271.1781,2165.8702,2184.6046,51630842.0,55.172435875024426,57.04868314715168,16.01266541089555,2171.397007216292,67.57589642007186,38456712412.0,36.57051810965381
2020-11-23,2114.6387,2126.238,2080.4849,2121.4743,501352873.0,48.08293123045819,46.40782045066817,14.165960663354497,2166.642463671883,70.18616810435245,37955359539.0,15.107322901916286
2020-11-24,2139.6225,2157.2233,2133.8878,2143.9092,72528532.0,50.51640113077964,39.33177679444134,13.120932361720842,2164.4773909412274,67.726370382613,38027888071.0,23.37607722796656
2020-11-25,2119.0894,2156.2123,2115.6519,2124.1618,108984635.0,48.3673887170489,31.764351402303873,12.53129526869506,2160.637810851587,65.7859439267121,37918903436.0,16.097845580923543
2020-11-26,2087.9851,2125.8667,2067.4424,2079.4042,122411256.0,43.81754847486501,21.903063116130397,11.715633700460337,2152.901276484769,65.26011221766124,37796492180.0,4.206511445369833
2020-11-27,1962.3665,1985.919,1940.002,1971.1444,309655196.0,35.1938207305636,5.291265591451975,14.28811609090076,2135.5910977719336,70.55597563068544,37486836984.0,7.562427104330852
2020-11-30,1984.1518,1985.0762,1957.6665,1971.723,51584330.0,35.26714835116148,-7.73781868676042,16.59459886041124,2119.984612269845,67.47409879992219,37538421314.0,7.702930736760152
2020-12-01,2029.657,2045.534,2022.9264,2040.5384,657454460.0,43.461050983760956,-12.368062851322975,17.424731723371938,2112.4183063393834,67.92673459992776,38195875774.0,24.4136353117245
2020-12-02,2101.3115,2134.1563,2094.4933,2107.3306,177627946.0,50.06758162638254,-10.526647734084236,17.579668359530704,2111.9337628784897,69.76181784279007,38373503720.0,43.401505020018824
2020-12-03,2102.9338,2106.2038,2090.6577,2090.9055,181386925.0,48.564738214987884,-10.274246172326912,17.801890897256772,2109.9310711757767,65.96975228259075,38192116795.0,39.14118096242013
2020-12-04,2058.2874,2111.9341,2048.369,2068.9267,86944779.0,46.551161071362635,-11.712704821407442,18.14361681137987,2106.0258929685597,65.79799140526282,38105172016.0,38.92934906836574
2020-12-07,2091.07,2102.1855,2088.9861,2089.0354,84849605.0,48.648947499791966,-11.102111400357899,18.343558589871133,2104.407750781078,63.47376344774405,38190021621.0,45.00125461952121
2020-12-08,2073.9007,2088.3144,2045.8354,2051.658,108810585.0,45.10522560378614,-13.478879387850156,18.276371565379705,2099.383964992404,62.02563748719092,38081211036.0,33.714993322283796
2020-12-09,2063.9109,2079.3008,2050.3986,2065.0719,97016595.0,46.608334048415095,-14.117359385027157,16.82677191793214,2096.1161492788415,59.65967766667728,38178227631.0,37.76537618505681
2020-12-10,2108.794,2115.6752,2079.7721,2096.8917,160450755.0,50.09890485124323,-11.918379788683524,15.115970894172658,2096.1900112522853,59.01279354762892,38338678386.0,72.22574397630437
2020-12-11,2150.5496,2166.3106,2133.7227,2147.8266,82191547.0,55.15316376696524,-5.99652762871483,13.97672680004758,2101.1077816092106,59.7560868656554,38420869933.0,91.83239169876887
2020-12-14,2137.3049,2191.948,2109.1071,2145.5098,41803274.0,54.88087719559421,-1.4733793252780742,12.453494775139282,2105.336545265476,61.40500208953713,38379066659.0,81.56819318425373
2020-12-15,2145.1096,2172.6476,2122.7065,2139.0068,166659341.0,54.07391443115528,1.568430648357662,11.993717475742955,2108.5432361925737,60.58615194028447,38212407318.0,78.98708453398754
2020-12-16,2127.4082,2160.3753,2092.2536,2105.5207,143350230.0,49.997170986008456,1.2624854066380067,11.132056832763878,2108.2553756028046,61.124405373121306,38069057088.0,65.69610154556935
2020-12-17,2072.8656,2081.4343,2062.3554,2074.5614,120289805.0,46.506189279017136,-1.4612903286874825,10.20020473885851,2105.046425545395,59.84161213218408,37948767283.0,49.89506213678848
2020-12-18,2075.983,2098.367,2062.3782,2067.3822,49999783.0,45.709158719937655,-4.151349490795383,9.394279806861086,2101.4593564458337,58.13783983702808,37898767500.0,26.3018454446059
2020-12-21,2091.94,2094.1994,2028.935,2083.4793,88122669.0,47.86658834443756,-4.92753772901915,9.265320000934905,2099.7469701176587,58.64687984866894,37986890169.0,33.46009213989071
2020-12-22,2122.3893,2134.7853,2120.3642,2121.4882,140600234.0,52.65114688639945,-2.4474591381226674,9.04411682005368,2101.817563439786,58.122531288049736,38127490403.0,56.77657610129246
2020-12-23,2084.5933,2109.237,2075.8303,2091.2306,83009773.0,48.81075854310015,-2.8901980297209775,8.871681016520558,2100.8092812074256,57.23220048176045,38044480630.0,38.21511167820969
2020-12-24,2141.2697,2161.2286,2137.4724,2152.8129,123317321.0,55.86648781516726,1.7084116481400997,9.358470872234362,2105.762006806718,58.14404330449185,38167797951.0,75.99265089287358
2020-12-25,2137.7242,2162.7498,2133.0965,2143.5537,73828647.0,54.646850797753345,4.553216248764784,8.20333725421888,2109.3612156822687,56.10899021131386,38093969304.0,70.31261310447636
2020-12-28,2148.103,2186.898,2107.5243,2144.4321,30589008.0,54.74778135019417,6.800235052687185,6.50844575823993,2112.701299903005,57.77075519622002,38124558312.0,70.8514658340133
2020-12-29,2114.5773,2119.5506,2105.6789,2116.0841,84844566.0,50.81733504101434,6.221845397039942,5.950357063749672,2113.023471340814,56.412358396490035,38039713746.0,53.46144172550664
2020-12-30,2018.2856,2098.0528999999997,2009.7453,2022.9704,451525359.0,40.52575035034304,-1.7300866168948232,6.865243848201616,2104.4469883559746,59.978532796740744,37588188387.0,7.258454457590308
2020-12-31,2065.7532,2076.5552,2052.5216,2058.7259,129447828.0,45.121794798606636,-5.0882260965654496,7.082321492755588,2100.0925989887387,59.52183759697353,37717636215.0,26.882477592263953
2021-01-01,2088.8016,2094.9002,2083.9511,2089.2932,45022974.0,48.76685865594235,-5.22284447982247,6.970006979478202,2099.064084799335,57.85415634004686,37762659189.0,44.90357753508695
2021-01-04,2086.1008,2098.8155,2074.5531,2079.9061,89200418.0,47.71863890667315,-6.017623617931804,7.008552625918803,2097.239514818446,55.454745172900665,37673458771.0,39.60470260966955
2021-01-05,2090.1007,2091.9217,2077.7788,2084.2358,66764046.0,48.27093658379017,-6.226347744735904,6.721586768357139,2096.0010657881176,52.50389908912204,37740222817.0,42.048752291102446
2021-01-06,2102.5964,2119.082,2094.9615,2106.37,177418027.0,51.114092770601744,-4.553231345568747,6.525395374492124,2096.9885833321064,51.24263486847046,37917640844.0,54.54317094800124
2021-01-07,2039.4449,2048.5924,2022.191,2046.744,255786668.0,44.08480174845499,-7.946986516072229,6.944405150649851,2092.203384919525,53.59523237786542,37661854176.0,20.885202427058605
2021-01-08,2025.5363,2038.5561,2009.7206,2028.0314,48507185.0,42.12680256494339,-12.008090578249266,7.2750053654617535,2086.0917673081417,52.41153006516073,37613346991.0,10.334726663784416
2021-01-11,2050.4381,2081.0209,1984.0315,2060.3776,105037542.0,46.54632177479843,-12.472699281342557,7.072759914954631,2083.6427989930803,55.59566363193496,37718384533.0,37.63366548937341
2021-01-12,2014.9412,2056.4275,1994.9218,2013.7505,63598393.0,41.61313249801474,-16.414110666599754,7.452296913090171,2076.986389565168,56.299959086796726,37654786140.0,14.649535531987803
2021-01-13,2033.5742,2052.8644,1999.0928,2026.6012,114958035.0,43.393786657612345,-18.289928581925324,7.782318629445563,2072.187800082771,56.11936200916839,37769744175.0,20.984095451935136
2021-01-14,1991.9579,2066.2868,1953.5138,1976.9132,328368629.0,38.50410235194248,-23.514869357956513,8.936395461438103,2063.1140286463165,60.166050437084934,37441375546.0,10.026128589681733
2021-01-15,1991.3088,2002.5392,1979.7414,1996.0392,97665532.0,41.24839441331203,-25.814787409171913,9.558221896372979,2056.7259497276195,57.69890397729315,37539041078.0,25.612032995095046
2021-01-18,1994.412,2028.5637,1992.9808,1996.3185,85869141.0,41.28959759077614,-27.300251552897635,10.07739888225592,2050.97285927737,56.11918940748649,37624910219.0,25.85321335860398
2021-01-19,1946.9554,1979.9401,1926.2328,1937.881,268782075.0,35.655292625912836,-32.81464367059789,11.21148066170882,2040.2022060128586,57.116797306951746,37356128144.0,6.040056168239275
2021-01-20,1991.0277,2013.4015,1963.6493,1982.6218,30396019.0,42.16265307553072,-33.19201363551292,11.583773064006065,2034.718357821158,58.431347499312324,37386524163.0,29.23994499329006
2021-01-21,1967.2935,1969.7672,1929.3889,1956.8795,62751799.0,39.67636096823898,-35.16293410790513,11.42572478238636,2027.305133266762,58.060029820790014,37323772364.0,15.8915359773336
2021-01-22,1920.0311,1938.4736,1890.5593,1928.7117,139538951.0,37.09843703765256,-38.55338935997406,11.554092418091335,2017.9152824794512,58.65004197644788,37184233413.0,16.695234215244337
2021-01-25,1938.2752,1943.2332,1923.8469,1937.6118,118345294.0,38.45903313733062,-40.06039459324802,11.131198654703248,2010.2673317671224,55.84548897813017,37302578707.0,20.589858250405765
2021-01-26,1986.2203,1990.3833,1971.1006,1981.7432,67564841.0,44.83135369196054,-37.264114424522404,10.43430557788251,2007.550747789301,55.62591833683516,37370143548.0,47.87521474144917
2021-01-27,1943.5068,1953.6558,1931.4318,1945.6442,101075896.0,41.08389337513438,-37.52832666356039,10.874970554817686,2001.654886095082,55.246309884204074,37269067652.0,28.921787908953846
2021-01-28,1958.631,1989.3465,1917.9854,1949.4987,68234300.0,41.64480223136879,-37.00017583473209,11.001239416033966,1996.6876302765027,56.39736632104665,37337301952.0,30.945555429545998
2021-01-29,1959.8309,1969.9272,1953.2763,1966.9608,38081333.0,44.23500081872523,-34.771739990667356,10.467712041770309,1993.8565035835024,53.82816158382902,37375383285.0,43.47725882403163
2021-02-01,2005.2543,2008.9614,1965.645,1994.5163,72760984.0,48.14637318310633,-30.431395782460868,9.828345738098765,1993.9193413374544,53.07732147069837,37448144269.0,59.15807144584663
2021-02-02,1985.0332,2057.5181,1951.2067,2002.8066,69387995.0,49.29858980430476,-26.0227101973137,8.981934063570298,1994.7657469243636,56.879755651362764,37517532264.0,63.87577356987382
2021-02-03,1992.8749,2034.0475,1977.8968,1990.5815,98278913.0,47.618256836650666,-23.247278354850323,7.291525704068327,1994.3672472172814,56.82768024769399,37419253351.0,59.908312709482935
2021-02-04,1970.0801,1988.3157,1939.1964,1961.2859,80355093.0,43.76830545808911,-23.144839408705366,6.810578237773555,1991.2166427203974,56.43892451571584,37338898258.0,42.36170839752097
2021-02-05,1973.7705,1980.5862,1931.0453,1966.0802,157282935.0,44.558303034294724,-22.41837083940436,6.500704621367685,1988.8226957946454,55.946208478878994,37496181193.0,45.233255150372585
2021-02-08,1927.895,1989.2813,1925.3123,1928.2132,66141651.0,39.80199664286333,-24.61444964306429,5.677507634884478,1983.0503628618221,56.519265016101926,37430039542.0,22.55280943562127
2021-02-09,1838.088,1853.3349,1811.76,1826.1299,346919899.0,30.38555468527896,-34.19791480669437,8.335725644813898,1968.1055568749819,60.800260372094634,37083119643.0,5.84717248383672
2021-02-10,1850.3506,1857.5238,1835.1161,1842.7566,140953349.0,33.15925355520042,-39.99026141857894,9.389331820431671,1956.1675609821264,58.69980605980216,37224072992.0,12.612646338004717
2021-02-11,1880.8698,1897.223,1863.2792,1876.0319,83261334.0,38.44519675640784,-41.418255357593125,9.950806191626867,1948.535593269543,58.397419912673435,37307334326.0,26.152505248046765
2021-02-12,1788.4652,1808.3696,1786.9503,1795.5603,167306769.0,31.87928410017588,-48.48443801228973,11.861061264959591,1933.9665177200627,60.58914706176819,37140027557.0,3.182196846779304
2021-02-15,1759.5005,1764.534,1721.1681,1763.0557,90117311.0,29.674702114663575,-56.06105133990354,13.983916013932015,1917.6892969848186,61.57507941449904,37049910246.0,12.453575144938258
2021-02-16,1786.8335,1793.9175,1778.7238,1785.258,106944550.0,33.07892828152903,-59.58714837618322,15.420179357720523,1905.0767925100738,59.38127374203483,37156854796.0,19.054526534859523
2021-02-17,1857.3714,1894.8919,1836.6842,1857.5519,266202833.0,42.789999661102115,-55.9036694345084,15.397662439309325,1900.5506122710192,62.9707470461752,37423057629.0,40.54817898022892
2021-02-18,1862.2269,1885.4724,1813.7858,1859.7943,226085993.0,43.06597625555281,-52.20179311912784,15.465555441955598,1896.6690587213984,63.5933079714484,37649143622.0,41.21486546751897
2021-02-19,1832.1768,1838.7517,1820.2504,1835.8754,151555964.0,40.804849628323986,-50.614630842187125,15.8093536558578,1890.8791864622176,61.87549311634495,37497587658.0,34.10355284673701
2021-02-22,1831.7747,1860.6858,1824.9921,1831.0297,133952639.0,40.34272846462523,-49.18087429082675,16.096170423518256,1885.1792353705778,60.00536503660602,37363635019.0,35.11308190951531
2021-02-23,1884.0002,1886.0886,1879.7305,1880.7576,243290001.0,46.9789473464492,-43.53019694385398,15.631626336188715,1884.7581272400464,59.65204610541988,37606925020.0,59.52317901543073
2021-02-24,1853.9984,1876.8355,1804.1828,1859.4498,130444834.0,44.68520694415662,-40.30672498319018,15.521858747656198,1882.3478103600419,60.86081424074702,37476480186.0,51.57586422451412
2021-02-25,1828.9229,1884.3508,1802.0162,1833.0675,16655979.0,41.95389091278391,-39.42644780622368,15.476178970588128,1877.6544474686093,62.39465608069366,37459824207.0,41.73587872585163
2021-02-26,1809.595,1818.9191,1781.9135,1817.8987,83386177.0,40.4239651932473,-39.497514430466936,15.24428831899756,1871.9634239001703,61.59175207492983,37376438030.0,54.94342957793276
2021-03-01,1797.6287,1823.1515,1772.6913,1786.8934,67946439.0,37.420151207545246,-41.57643654996855,14.676298594829367,1863.8615168620588,60.79664121243484,37308491591.0,37.33227533002483
2021-03-02,1781.363,1828.6276,1779.2063,1792.4982,246915380.0,38.312511178274455,-42.28430958889453,13.444511699776701,1857.0650104942436,59.98411684011807,37555406971.0,40.5158277332809
2021-03-03,1848.5362,1875.3558,1831.8314,1849.8922,523308445.0,46.694859777875465,-37.77859975228239,11.681239749731553,1856.381885685268,61.617937065823924,38078715416.0,74.09698613546325
2021-03-04,1858.0479,1877.3884,1831.2373,1862.7362,83426239.0,48.38515189918952,-32.793367262032916,10.298239373364275,1856.9870584771472,60.51316298969365,38162141655.0,81.4903312038995
2021-03-05,1846.6443,1864.7507,1835.8287,1855.3826,61132116.0,47.45729700067456,-29.100456709706123,8.333260225026763,1856.8342529078952,58.25665134757268,38101009539.0,67.66848935275266
2021-03-08,1847.2644,1852.7237,1843.2132,1846.6805,48728453.0,46.32517361344309,-26.569706200507653,7.026325574197746,1855.8672288214289,54.96470482274606,38052281086.0,60.54732955484663
2021-03-09,1795.4647,1820.5047,1777.796,1794.3838,193872812.0,40.12948912975368,-28.45595231209859,7.264042900588395,1850.0116641717689,55.95897590683562,37858408274.0,19.129644180240703
2021-03-10,1834.572,1850.1973,1825.4872,1826.0668,66738175.0,44.934440426533754,-27.082077301953632,7.248131328974424,1847.7312009173147,55.948584770633076,37925146449.0,47.06946285317204
2021-03-11,1829.7915,1842.8342,1808.1004,1824.8666,111313354.5,44.78780200262711,-25.79279429056419,6.8905625697097905,1845.5536198775703,54.43324300130214,37813833094.5,46.01106022806545
2021-03-12,1819.531,1839.6053,1813.3774,1820.1331,155888534.0,44.17550322248627,-24.866338435024318,6.706963507914889,1843.1326179844684,52.41857564406626,37657944560.5,41.836798583387804
2021-03-15,1943.7312,1954.8689,1918.548,1934.9223,252496245.0,58.86279584649451,-14.70013241219408,7.563549362651142,1851.874492462138,58.29837738377581,37910440805.5,89.05101395561255
2021-03-16,1932.0007,1952.4736,1923.7381,1947.4611,61654261.0,60.09775857917973,-5.567387153142363,8.683507404334117,1860.9779788943154,56.18674328493468,37972095066.5,95.93374816662424
2021-03-17,1928.0542,1930.4073,1910.416,1921.5507,81693512.0,56.33423771562488,-0.41558289430554396,9.367308958711696,1866.7468094758092,54.81948305029649,37890401554.5,81.71114341170379
2021-03-18,1916.4835,1952.2326,1894.2885,1907.6815,86944438.0,54.37146913276187,2.5190920423251555,9.746876616050475,1870.645351430494,55.04266997527531,37803457116.5,74.09813281105909
2021-03-19,1945.825,1965.6292,1889.2356,1951.1241,44849782.0,59.17016654805038,8.255137738633266,10.739941104987158,1878.3099941513992,56.56773640561279,37848306898.5,92.27766976232098
2021-03-22,1956.5965,1979.8858,1925.5204,1956.8965,98437208.0,59.775511194341966,13.115591344132554,11.577971819818783,1885.7944232798375,56.41042666235473,37946744106.5,88.6242155714935
2021-03-23,1891.2427,1944.8195,1863.1835,1905.9725,183730393.0,52.39530873328705,12.711860222012092,11.71571487510968,1887.7161448722338,59.074896186472245,37763013713.5,63.4255167752158
2021-03-24,1933.0765,1947.1555,1928.8245,1940.9503,80422942.0,56.37908056536614,15.040934012692787,12.21165823720287,1892.7860644082116,57.796903601724225,37843436655.5,80.73356497952888
2021-03-25,1909.1008,1927.8571,1908.777,1918.1562,245099986.0,53.25161776928269,14.875967506671032,12.257454468794068,1895.2022677979057,55.96664620160106,37598336669.5,69.45437127455214
2021-03-26,1995.8895,2017.3312,1984.7698,1988.8964,409777030.0,60.563100295721824,20.220286426378607,12.999451804389754,1904.1255184838194,59.052957187200995,38008113699.5,88.12917683914515
2021-03-29,2036.3149,2041.8773,1995.31,2031.5609,37221519.0,64.19981468717953,27.58043616203122,13.792167388538534,1916.2622214853604,58.61923881668664,38045335218.5,95.58707468530888
2021-03-30,2008.7722,2027.4628,1978.351,2016.0987,95124160.0,61.96946239304742,31.799176426009353,13.883333588140168,1925.7704575343737,58.23285747263758,37950211058.5,88.97299091569779
2021-03-31,2061.1123,2099.1811,2050.8242,2067.1828,485286035.0,66.15313151683958,38.81715838296054,15.364279356694515,1939.238299673957,60.0078247960206,38435497093.5,88.80409875729399
2021-04-01,2076.7209,2107.9904,2066.5653,2071.5199,60499000.0,66.49018227121341,44.219196002988156,16.579937375019725,1951.8365473240565,58.68048731059055,38495996093.5,85.1023398441791
2021-04-02,2102.3009,2117.7936,2069.4408,2106.888,127123032.0,69.18503745060532,50.769026092719514,17.97844752033206,1966.603352340813,57.942795359834086,38623119125.5,95.71674493666981
2021-04-05,2129.5574,2151.6958,2118.6913,2128.0074,54655836.0,70.70027737236853,57.006833415526444,19.167570384416596,1981.9751664035928,57.004581405560224,38677774961.5,91.78946616834013
2021-04-06,2103.3053,2118.8559,2095.5126,2095.9458,33048002.0,65.43952121491294,58.68673335885933,18.509906854588895,1992.8295124603935,55.253882733734486,38644726959.5,80.67673371291276
2021-04-07,2086.7662,2112.3461,2045.6341,2072.2945,75582936.0,61.787111764586456,57.447386210657214,17.697124434641083,2000.3976065117845,56.07231968132489,38569144023.5,72.47905895173272
2021-04-08,2125.4362,2131.2469,2097.3874,2114.7453,63221794.0,65.5082060415553,59.20810526878222,16.966278201913124,2011.2878630344717,56.278039704087405,38632365817.5,87.19274706832257
2021-04-09,2116.5792,2155.2378,2083.9696,2103.1184,70507155.0,63.67917539791376,58.985347775646005,15.445157349525132,2020.0336284597602,57.348765439509734,38561858662.5,82.1542089946972
2021-04-12,2091.3178,2091.3856,2083.6442,2088.8349,82185205.0,61.41074717453152,56.99920047731234,15.366180099429128,2026.5861305112114,54.643439336687585,38479673457.5,73.05741927316633
2021-04-13,2057.7167,2074.0471,2035.5139,2053.139,128421155.0,56.038200779270156,51.94600244611297,15.066318006602986,2029.1149752244294,54.54897938406704,38351252302.5,58.57402069619192
2021-04-14,2067.928,2072.885,2065.9214,2071.3252,84426080.0,58.05173097878206,48.84571792085876,14.431044048915664,2033.1349966316266,52.06305228520512,38435678382.5,52.56141215737988
2021-04-15,2160.9577,2213.3232,2099.7878,2155.4082,395231268.0,65.84161420568654,52.567549498840435,14.204802708793205,2044.7800636190907,58.48697712197615,38830909650.5,75.35240339069897
2021-04-16,2124.5378,2146.6535,2081.277,2114.0788,65549396.0,59.948673564429726,51.58752182348303,13.851993804444282,2051.3799432744154,59.60442161326356,38765360254.5,57.763343918982684
2021-04-19,2121.952,2155.6415,2093.4853,2116.7679,94974260.0,60.19828582251114,50.44631698582725,13.416155458567433,2057.6073677244713,59.78669149803047,38860334514.5,45.697272302404855
2021-04-20,2181.3745,2199.6666,2153.0545,2175.7911,231667310.0,65.30884320817617,53.68572724708474,12.393718767544605,2068.8629612745217,61.43754924817116,39092001824.5,78.89193647351408
2021-04-21,2187.2063,2230.1549,2169.6567,2174.2868,41086821.0,65.07948884144427,55.49192244041069,11.61454935817959,2078.9033268674243,61.370452873301794,39050915003.5,71.29684907085345
2021-04-22,2203.2281,2219.3182,2181.4614,2194.7392,126790935.0,66.78727704900254,57.90617653842537,9.962052422797035,2089.9353147848124,60.203377668065976,39177705938.5,81.80460437420687
2021-04-23,2149.1391,2201.3098,2143.674,2152.8647,115537215.0,60.286523543669304,55.7973707572296,8.975781179069504,2095.928589567211,60.01997926320412,39062168723.5,60.29089451862666
2021-04-26,2156.0689,2212.1748,2144.7286,2172.1275,135649894.0,62.11340353052848,55.045938640825625,8.749357542094522,2103.185628656048,60.550423601546676,39197818617.5,70.18747334836961
2021-04-27,2174.1408,2197.9351,2127.2673,2166.2204,49381703.0,61.183904605170284,53.3586839782206,7.919949937230722,2109.188940212615,61.27309334429335,39148436914.5,67.15260402484583
2021-04-28,2208.6568,2212.4253,2180.3483,2208.7482,56231178.0,65.21929222660117,54.82121569295214,8.345692316351894,2118.67077447808,60.19679381970094,39204668092.5,89.00195744986925
2021-04-29,2260.8908,2272.3196,2164.17,2260.71,112199706.0,69.40458389186144,59.487431529930745,9.588866531478557,2132.198319765882,63.62199426115086,39316867798.5,95.09741530714852
2021-04-30,2365.9915,2421.1752,2341.3757,2376.0289,472874594.0,76.2384084711961,71.66460768106845,13.509750672396681,2155.420279788179,70.53936609964009,39789742392.5,88.29379561807204
2021-05-03,2414.9409,2422.0205,2394.1674,2404.1541,91508586.0,77.55515987582555,82.632045318785,16.83654768142718,2179.109215046448,68.7859542353801,39881250978.5,94.98274497183512
2021-05-04,2437.6111,2442.3747,2418.7968,2420.9707,26419844.0,78.328455214301,91.6245865412834,19.344759147793013,2202.143642184881,66.60271464713864,39907670822.5,94.07251832398822
2021-05-05,2439.9948,2464.7339,2414.4638,2431.858,118911812.0,78.83682116775516,98.49437255274142,21.05891655331284,2224.0212000720353,65.43609931520018,40026582634.5,91.42644192867569
